"";"X";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location";"V1RL";"V2RL";"V3RL";"V4RL";"V5RL";"V6RL";"V7RL";"V8RL";"V9RL";"V10RL";"V1S";"V2S";"V3S";"V4S";"V5S";"V6S";"V7S";"V8S";"V9S";"V10S";"V1A";"V2A";"V3A";"V4A";"V5A";"V6A";"V7A";"V8A";"V9A";"V10A";"indexRL";"indexS";"indexA";"age_cohorts";"edufull";"incomefull"
"1045";1045;3;5;4;3;3;1;1;2;2;1;3;1;1;0;0;0;NA;1;2;1;NA;6;1;28;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0,4;0,2;0,3;"youth";8,39429209260588;6
"1046";1046;2;2;2;2;2;2;2;2;2;1;1;1;1;0;0;0;NA;0;1;1;NA;5;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,6;0;"youth";4,96685508360622;5
"1047";1047;3;3;3;3;3;2;2;2;2;1;3;2;1;0;0;1;NA;1;2;1;NA;2;0;58;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0,2;0,4;0,4;"older";2,1445616080933;2
"1048";1048;3;3;3;3;3;3;3;3;3;1;1;3;3;0;0;0;NA;NA;1;0;NA;NA;0;36;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0,2;0;0,8;"midage";5,67192830864853;3,636414521925
"1049";1049;2;1;1;4;4;4;5;2;2;2;3;2;4;0;0;0;NA;NA;NA;1;4;2;1;24;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,1;0,5;0,1;"youth";4;2
"1050";1050;4;3;3;1;1;4;4;3;1;1;4;1;1;0;0;0;NA;0;0;0;6;1;0;36;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0,5;0;0,2;"midage";6;1
"1051";1051;2;3;3;2;2;3;3;2;3;1;3;3;1;0;0;0;NA;1;1;0;0;4;1;40;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0,2;0,3;0,5;"midage";0;4
"1052";1052;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;0;1;1;3;4;0;22;0;0;0;0;5,53338948872752;3,93182563272433;9,91205078319662;"achkhoy-martan";"Achkhoi-Martan";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";3;4
"1053";1053;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;NA;1;2;1;5;4;1;45;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"midage";5;4
"1054";1054;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;NA;NA;0;1;5;3;1;27;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,8;0,1;0,1;"youth";5;3
"1055";1055;2;2;2;2;2;2;2;4;2;1;2;2;3;0;0;0;NA;1;NA;0;4;NA;1;50;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0,1;0,7;0,1;"older";4;3,23645906196036
"1056";1056;2;3;3;2;2;2;2;3;2;1;4;2;3;0;0;0;NA;NA;0;0;4;3;1;47;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0,1;0,5;0,3;"midage";4;3
"1057";1057;3;5;4;4;4;4;4;4;3;4;1;1;4;0;0;0;NA;1;1;0;3;4;0;20;0;0;0;3;5,50125821054473;3,17805383034795;8,39321601159653;"groznenskiy";"Druzhnoye";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0,2;0;0,2;"youth";3;4
"1058";1058;3;1;1;1;1;4;4;3;1;1;1;3;3;0;0;0;NA;NA;1;NA;4;3;1;54;0;0;0;4;4,74493212836325;2,63905732961526;7,52023455647463;"groznenskiy";"Proletarskoye";0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0,5;0;0,4;"older";4;3
"1059";1059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;NA;NA;2;0;3;4;1;30;0;0;0;3;4,62497281328427;3,2188758248682;8,0727793331695;"groznenskiy";"Sadovoye";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"midage";3;4
"1060";1060;3;4;4;4;4;3;3;2;2;1;4;2;1;1;1;1;1;1;2;1;6;2;0;45;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut";0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0,2;0,3;0,2;"midage";6;2
"1061";1061;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;NA;1;0;33;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"midage";5,80430222389808;1
"1062";1062;2;2;2;2;2;2;2;2;1;1;3;2;2;0;0;0;NA;NA;NA;1;NA;3;1;33;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0,2;0,7;0,1;"midage";4,03411128476687;3
"1063";1063;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;NA;3;0;21;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";5,69240093663787;3
"1064";1064;3;3;3;4;4;3;3;3;3;3;3;3;3;0;1;0;NA;NA;NA;0;NA;4;1;22;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0,9;"youth";4,82797115613961;4
"1065";1065;3;3;3;4;4;3;3;1;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;1;NA;2;0;23;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0,1;0;0,3;"youth";5,11386540012808;2
"1066";1066;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;NA;NA;NA;0;NA;2;1;30;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;"midage";4,63360173033536;2
"1067";1067;2;3;3;3;3;3;3;2;3;1;3;3;3;0;0;0;NA;NA;NA;1;NA;1;1;23;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi";0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0,1;0,2;0,7;"youth";6,3934403884764;1
"1068";1068;1;4;4;3;3;1;1;4;1;1;4;2;1;1;0;0;NA;NA;NA;1;6;3;1;51;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety";1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0,5;0,1;0,1;"older";6;3
"1069";1069;2;5;4;5;4;4;4;2;1;1;3;3;2;0;0;0;NA;NA;NA;1;6;2;0;26;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety";0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0,2;0,3;0,2;"youth";6;2
"1070";1070;4;4;4;1;1;2;2;1;4;4;4;4;1;0;0;0;NA;NA;NA;0;6;5;1;47;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt";0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0,1;0;"midage";6;5
"1071";1071;4;1;1;4;4;1;1;4;4;4;1;3;1;0;0;0;NA;NA;NA;0;NA;3;0;21;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,4;0;0,1;"youth";0,834464487272763;3
"1072";1072;3;1;1;1;1;1;1;3;1;1;1;1;1;0;0;0;NA;NA;NA;0;NA;2;0;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0,8;0;0,2;"midage";4,78484796328193;2
"1073";1073;2;1;1;2;2;3;3;3;2;1;1;3;1;0;0;0;NA;NA;NA;0;NA;NA;1;44;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0,4;0,3;0,3;"midage";1,86035281657768;1,58361990081545
"1074";1074;1;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;NA;NA;NA;0;NA;NA;0;20;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,9;0,1;0;"youth";4,7724933082794;2,25093495840004
"1075";1075;4;1;1;4;4;2;2;2;1;1;1;4;2;0;0;0;NA;NA;NA;0;NA;2;0;21;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,4;0,3;0;"youth";1,06295744689689;2
"1076";1076;1;1;1;1;1;1;1;3;1;1;1;1;2;0;0;0;NA;NA;NA;0;NA;4;1;25;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0,8;0,1;0,1;"youth";5,34766738233275;4
"1077";1077;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;NA;NA;NA;0;NA;4;0;24;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"youth";4,68020313653019;4
"1078";1078;2;2;2;2;2;2;2;2;1;1;1;2;2;0;0;0;NA;NA;NA;0;NA;3;1;19;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"youth";3,1399645548355;3
"1079";1079;2;2;2;2;2;2;2;1;2;1;2;2;2;0;0;0;NA;NA;NA;0;NA;4;1;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,8;0;"midage";4,5554228849527;4
"1080";1080;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;NA;3;0;24;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";5,6638447739186;3
"1081";1081;2;2;2;1;1;2;2;3;2;1;3;2;2;0;0;0;NA;NA;NA;0;NA;3;1;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0,2;0,6;0,2;"midage";3,42285981766578;3
"1082";1082;2;2;2;1;1;1;1;2;3;1;1;2;1;0;0;0;NA;NA;NA;0;NA;4;1;42;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0,5;0,4;0,1;"midage";2,47244865677621;4
"1083";1083;3;3;3;2;2;3;3;3;1;1;1;2;3;0;0;1;NA;NA;NA;0;NA;4;0;25;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0,3;0,2;0,5;"youth";6,28555988230089;4
"1084";1084;1;3;3;1;1;2;2;2;2;1;2;2;2;0;0;0;NA;NA;NA;0;NA;NA;1;32;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0,3;0,6;0,1;"midage";3,35005979620146;2,80478037685444
"1085";1085;3;3;3;3;3;3;3;2;1;1;1;3;3;0;1;0;NA;NA;NA;0;NA;4;0;33;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0,3;0,1;0,6;"midage";6,34093413674971;4
"1086";1086;2;4;4;1;1;1;1;4;1;3;1;4;1;0;0;0;NA;NA;NA;0;NA;4;0;27;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky";0;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,5;0,1;0,1;"youth";5,44828480211782;4
"1087";1087;3;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;NA;NA;NA;1;6;4;1;31;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0,7;0;0,3;"midage";6;4
"1088";1088;3;2;2;3;3;2;2;2;1;1;1;1;2;0;0;0;NA;NA;NA;0;6;4;0;28;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt";0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0,4;0,4;0,2;"youth";6;4
"1089";1089;1;1;1;2;2;2;2;1;2;1;1;2;2;0;0;0;NA;NA;NA;0;6;3;0;24;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"youth";6;3
"1090";1090;2;2;2;2;2;2;2;2;1;1;3;1;2;0;0;0;NA;NA;NA;0;6;4;1;24;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0,3;0,6;0,1;"youth";6;4
"1091";1091;3;3;3;3;3;1;1;2;3;1;2;3;2;0;0;0;NA;NA;NA;0;6;3;0;31;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0,2;0,3;0,5;"midage";6;3
"1092";1092;2;4;4;3;3;2;2;3;1;3;3;2;2;0;0;0;NA;NA;NA;0;3;3;1;40;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi";0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0,1;0,4;0,4;"midage";3;3
"1093";1093;1;2;2;1;1;1;1;2;3;1;3;3;3;0;1;0;NA;NA;NA;0;NA;3;0;25;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0,4;0,2;0,4;"youth";2,73375066510437;3
"1094";1094;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;NA;NA;NA;0;NA;3;0;30;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;"midage";2,33722330829921;3
"1095";1095;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;3;3;1;18;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"youth";3;3
"1096";1096;1;1;1;1;1;4;5;1;1;1;1;1;3;0;0;0;NA;NA;NA;NA;6;3;0;29;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0,1;"youth";6;3
"1097";1097;1;1;1;2;2;3;3;2;2;1;1;1;1;0;0;0;NA;NA;NA;0;6;4;0;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,6;0,3;0,1;"youth";6;4
"1098";1098;2;1;1;1;1;4;5;2;2;1;1;2;1;0;0;0;NA;NA;NA;0;3;5;1;37;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,4;0;"midage";3;5
"1099";1099;2;1;1;2;2;1;1;2;1;1;1;1;1;0;0;0;NA;NA;NA;0;5;4;0;21;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0,3;0;"youth";5;4
"1100";1100;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;3;3;0;53;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"older";3;3
"1101";1101;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;1;27;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";6;3
"1102";1102;1;2;2;2;2;2;2;1;1;1;1;1;2;0;0;0;NA;NA;NA;0;6;5;1;27;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,6;0,4;0;"youth";6;5
"1103";1103;2;2;2;1;1;3;3;2;1;1;1;2;1;0;0;1;NA;NA;NA;NA;4;4;0;65;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0,5;0,4;0,1;"older";4;4
"1104";1104;1;2;2;2;2;2;2;1;2;1;1;2;1;0;0;0;NA;NA;NA;0;6;5;0;24;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;0;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"youth";6;5
"1105";1105;2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;NA;NA;NA;0;6;3;1;31;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,8;0;"midage";6;3
"1106";1106;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;1;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";6;3
"1107";1107;2;2;2;2;2;2;2;2;3;1;1;2;1;0;0;0;NA;NA;NA;1;3;5;1;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0,3;0,6;0,1;"youth";3;5
"1108";1108;2;2;2;3;3;3;3;3;3;1;1;1;3;0;0;1;NA;NA;NA;0;3;5;0;59;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0,3;0,2;0,5;"older";3;5
"1109";1109;3;3;3;3;3;3;3;3;3;1;1;3;3;0;0;0;NA;NA;NA;0;6;1;1;44;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0,2;0;0,8;"midage";6;1
"1110";1110;1;3;3;1;1;1;1;2;1;1;1;1;1;0;0;0;NA;NA;NA;0;6;2;0;33;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,8;0,1;0,1;"midage";6;2
"1111";1111;2;3;3;3;3;3;3;3;3;1;1;2;2;0;0;0;NA;NA;NA;0;3;3;0;25;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0,2;0,3;0,5;"youth";3;3
"1112";1112;2;3;3;3;3;3;3;3;3;3;1;3;3;0;0;1;NA;NA;NA;1;6;3;0;44;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0,1;0,1;0,8;"midage";6;3
"1113";1113;1;4;4;3;3;2;2;2;2;1;1;2;1;0;0;0;NA;NA;NA;0;6;2;1;21;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0,4;0,4;0,1;"youth";6;2
"1114";1114;2;4;4;4;4;4;4;2;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;4;0;31;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0,3;0,2;0,2;"midage";3;4
"1115";1115;2;4;4;2;2;2;2;4;3;1;1;2;1;1;1;1;NA;NA;NA;1;4;2;0;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0,3;0,4;0,1;"youth";4;2
"1116";1116;2;5;4;3;3;1;1;1;3;1;1;1;1;0;0;0;NA;NA;NA;0;6;5;1;23;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0,6;0,1;0,2;"youth";6;5
"1117";1117;3;5;4;5;4;3;3;2;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;4;0;24;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo";0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0,3;0,1;0,4;"youth";3;4
